Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
1;/film/as-above-so-below/;164835.0;As Above, So Below;0.6;0.0;1973-01-01;52.0;United States of America;en;0.0;0.0;['Drama'];['Larry Clark'];[2];['Billy Middleton', 'Gail Peters', 'Nathaniel Taylor', 'Lyvonne Walder'];[];[];['Roderick Young'];The film opens in 1945 with a young boy playing in his Chicago neighborhood, and then follows the adult Jita-Hadi as a returning Marine with heightened political consciousness.
1;/film/before-my-eyes/;363506.0;Before My Eyes;0.86;6.1;1989-01-01;26.0;India;hi;0.0;0.0;['Documentary'];['Mani Kaul'];[2];[];[];['Lalitha Krishna'];[];A 'filmscape' on the Kashmir valley.
1;/film/el-prat-26052019-01370648-6x6x6/;1068058.0;EL PRAT 26052019 01370648 6X6X6;0.6;2.0;2022-12-31;0.0;Spain;es;0.0;0.0;['Documentary'];['Carlos Crespo'];[2];['Carlos Crespo'];[];['Carlos Crespo'];['Carlos Crespo'];
1;/film/exercise-one/;640956.0;Exercise One;0.6;0.0;2016-10-01;14.0;;sv;0.0;0.0;[];['Victoria Verseau'];[0];[];[];[];[];Juli has undergone a gender reassignment surgery, man to woman. A film about a transperson's loneliness and desire for closeness and love .
1;/film/fall-frum-grace-miss-pipis-blue-tale/;470142.0;Fall Frum Grace, Miss Pipi's Blue Tale;0.6;0.0;2011-04-21;17.0;;en;0.0;0.0;[];['Kara Walker'];[1];[];[];[];[];Fall Frum Grace, Miss Pipi’s Blue Tale is a shadow puppet narrative, which follows the travails of the heroine, Miss Pipi, intercut with shadow puppet “abstracts” of a surreal and violent nature. The subtext of the video is the mythology surrounding white Southern womanhood, historically cited time and time again as an entity to be protected from sexuality, in particular from the presumed hyper-sexuality of black men. Although fiction, this was the excuse for the murder of countless black men and boys in Jim Crow America. Miss Pipi’s Blue Tale is meant to be as deeply contradictory a visual tale as the Blues is in music. Delta Blues often merges broad comedy with despair, sensuality with loss and do-it-yourself urgency with structured improvisation.
1;/film/grotta-profunda-les-humeurs-du-gouffre/;410053.0;Grotta profunda, les humeurs du gouffre;0.6;5.0;2011-01-01;29.0;;en;0.0;0.0;[];['Pauline Curnier-Jardin'];[0];[];[];[];[];Short film release
1;/film/il-successo/;193732.0;Il successo;1.56;6.6;1963-09-24;106.0;France;it;0.0;0.0;['Comedy'];['Mauro Morassi'];[0];"['Vittorio Gassman', 'Jean-Louis Trintignant', 'Anouk Aimée', 'Riccardo Garrone', 'Maria Grazia Spina', ""Umberto D'Orsi"", 'Leopoldo Trieste', 'Gastone Moschin', 'Cristina Gaïoni', 'Filippo Scelzo', 'Mino Doro', 'Carlo Kechler', 'Meri Welles', 'Annie Gorassini', 'Carlo Bagno', 'Franca Polesello', 'Ugo Attanasio', 'Daniele Vargas', 'Elisabetta Velinska', 'Armando Bandini', 'Thea Fleming']";['Ruggero Maccari', 'Ettore Scola'];['Maurizio Lucidi'];"[""Alessandro D'Eva""]";Giulio has a faithful wife and a true friend, but he is convinced that only with money can one be happy. So he devotes himself to dangerous real estate speculation in Sardinia, even though he does not have the capital to deal with it. To find the necessary money, he is willing to give up even his dignity. And slowly, he alienates his most beloved ones from himself....
1;/film/inmotep/;893827.0;Inmotep;0.6;7.0;2022-11-05;65.0;Spain;es;0.0;0.0;['Mystery', 'Comedy'];['Julián Génisson'];[2];['Guille Llansó', 'Luis García Luque', 'Lorena Iglesias', 'Ricardo Galiano'];[];['Sergio Jiménez'];['Pablo Hernando'];In this mystery-comedy, a young chauffeur investigates the disappearance of a client. He is aided by his Italian teacher, a homeless estate agent, and an artist who uses random stock photos to illustrate her dreams. Everything seems like a clue in this slightly absurdist world, but to what?
1;/film/landscape-1998/;258886.0;Landscape;0.6;0.0;1998-01-01;13.0;Japan;ja;0.0;0.0;[];['Shiho Kano'];[1];[];[];[];[];You can see the woman sitting still and the landscape in turn. In this film, the character is not the heroine, and is equated with the landscape. As the subject is equated with the existence of a film too, the difference of time each having is presented in this film.
1;/film/les-altres-coses-que-ens-separen/;833250.0;Les altres coses que ens separen;0.613;0.0;2021-06-05;20.0;;ca;0.0;0.0;['Drama'];['Elena Ballvé Martín', 'Àlex Gantzer'];[0, 0];['Ángela Cervantes', 'Laura Roig', 'Ivet Zamora'];[];['Diana Toucedo', 'Júlia Gaitano', 'Anna Asensio'];['Clara de Ramon Passarelli', 'Laia Borràs Cardona'];Three college friends go on a creative retreat in the countryside to finish their dissertations. After university, Jana is planning on moving to Canada to study and Alba and Zoe want to live together. The hours spent together and the questions that emerge at the end of this chapter in their lives will mark their time in the house with nostalgia and an impending farewell.
1;/film/new-york-portrait-chapter-iii/;260403.0;New York Portrait, Chapter III;0.6;8.5;1990-03-21;15.0;United States of America;en;0.0;0.0;['Documentary'];['Peter B. Hutton'];[2];[];[];[];[];"""[Hutton’s] latest urban film, New York Portrait, Chapter III, takes on a unique tone in relation to Hutton’s ongoing exploration of rural landscape. The very fact that Hutton is dealing with older footage, with archives of memory more than immediacy, gives it a different texture than his earlier New York films. Hutton always found the presence of nature in the city, not only in his many shots of sky and vegetation, but also in the geometry and texture of the city itself, which seemed to project an independence from the human."" (Tom Gunning)"
1;/film/nus-masculins/;711807.0;Nus Masculins;0.6;2.0;1954-07-16;25.0;France;fr;0.0;0.0;[];['François Reichenbach'];[2];[];[];[];[];Travel journal under the form of a portrait series, silent intimate images filmed by François Reichenbach in 1954.
1;/film/on-memory-2021/;900002.0;On Memory;0.6;8.0;2021-11-19;9.0;United States of America;en;0.0;0.0;['Documentary', 'Animation'];['Don Hertzfeldt'];[2];['Don Hertzfeldt'];[];['Don Hertzfeldt'];[];Musing on the nature of memory, Don Hertzfeldt recounts stories about a kiss from The King, a floating child in a backyard and a giant foot.
1;/film/one-thousand-and-one-attempts-to-be-an-ocean/;795054.0;One Thousand and One Attempts to Be an Ocean;0.6;0.0;2020-10-15;11.0;France;en;0.0;0.0;['Documentary'];['Wang Yuyan'];[0];[];[];['Wang Yuyan'];[];"One Thousand and One Attempts to Be an Ocean reflects on the experience of not being able to see the world with depth perception. Made up of micro-events from ""satisfying video"" that swarm on the internet, the abstract narrative unfolds through an appropriation way by referring to trance and minimal music. It's about a desire for groundless waves, blended with today's inexorable entropy of our information societies."
1;/film/reserved/;938407.0;Reserved;0.6;0.0;2006-01-01;10.0;;en;0.0;0.0;[];['Bani Abidi'];[0];[];[];[];[];The film shows an unnamed city preparing for the arrival of a VIP. Shot in the style of a documentary, Reserved explores the absurdity of official routine and the everyday working of social privilege and hierarchy. The title refers to the signs that are often placed on chairs in the front rows of formal events. However, Abidi mainly focuses on those excluded from these 'reserved' spaces.  Reserved portrays the experience of waiting, and the boredom and sense of uselessness that it causes. While events like these take place in cities across the world, Abidi draws upon her own memories of growing up in Karachi, Pakistan. She recalls continually having to wait for a mayor, governor or some other dignitary to arrive.
1;/film/sacrificed-youth/;202514.0;Sacrificed Youth;0.6;8.4;1985-03-01;92.0;China;zh;0.0;0.0;['Drama'];['Zhang Nuanxin'];[1];['Li Fengxu', 'Feng Yuanzheng', 'Yu Tan'];['Zhang Nuanxin'];[];[];A young girl from the city is sent out to work in a village of Dai people in China's cultural revolution. Here she learns to enjoy being young and gains a new outlook on life.
1;/film/scenario-du-film-passion/;188321.0;Scénario du film Passion;1.625;5.6;1982-01-28;54.0;Switzerland;fr;0.0;0.0;['Documentary'];['Jean-Luc Godard'];[2];['Jean-Luc Godard', 'Anne-Marie Miéville', 'Pierre Binggeli', 'Jean-Bernard Menoud', 'Isabelle Huppert', 'Michel Piccoli', 'Hanna Schygulla', 'Jerzy Radziwiłowicz'];[];['Brian Wiseman', 'John Ellis'];['Kevan Debonnaire'];Godard constructs a lyrical study of the cinematic and creative process by deconstructing the story of his 1982 film Passion. “I didn’t want to write the script,” he states, “I wanted to see it.” Positioning himself in a video editing suite in front of a white film screen that evokes for him the “famous blank page of Mallarmé,” Godard uses video as a sketchbook with which to reconceive the film. The result is a philosophical, often humorous rumination on the desire and labor that inform the conceptual and image making process of the cinema.
1;/film/sisters-saints-and-sibyls/;926017.0;Sisters, Saints and Sibyls;0.6;0.0;2004-08-01;0.0;;en;0.0;0.0;['Documentary'];['Nan Goldin'];[1];[];[];[];[];Sisters, Saints, & Sibyls, a landmark new multimedia installation that focuses on the experience of “women who are trapped, literally and figuratively, in both psychological and mythical contexts.” Thematically, the three-screen-installation explores Goldin’s personal narrative of her sister Barbara’s institutionalization and suicide at an early age, presented alongside tracings of both the mythological history of Saint Barbara and the artist’s own contemporary history of hospitalization.
1;/film/venus-fleur/;78258.0;Venus & Fleur;2.233;4.8;2004-06-23;76.0;France;fr;0.0;0.0;['Drama'];['Emmanuel Mouret'];[2];['Isabelle Pirès', 'Veroushka Knoge', 'Julien Imbert', 'Frédéric Niedermayer', 'Gilbert Mouret', 'Eric Barbarit', 'Céline Bel', 'Marie Fischer', 'Maxime Gavaudan', 'Mehdi Bouaza', 'Emmanuel Mouret'];[];[];[];Fleur, a shy young Parisian in Marseilles, meets Vénus, a flamboyant but lost Russian girl. They have nothing in common, save for their wish to meet the ideal boy.
1;/film/woman-they-almost-lynched/;158359.0;Woman They Almost Lynched;1.573;6.0;1953-03-20;90.0;United States of America;en;0.0;0.0;['Western'];['Allan Dwan'];[2];['John Lund', 'Brian Donlevy', 'Audrey Totter', 'Joan Leslie', 'Ben Cooper', 'James Brown', 'Nina Varela', 'Ellen Corby', 'Fern Hall', 'Minerva Urecal', 'Jim Davis', 'Reed Hadley', 'Ann Savage', 'Virginia Christine', 'Marilyn Lindsey', 'Gordon Jones', 'Nacho Galindo', 'Frank Ferguson', 'Richard Crane', 'Carl Pitti'];['Steve Fisher'];['Fred Allen'];['Reggie Lanning'];Laying on the Missouri-Arkansas border, the neutral Border City, its female mayor and city council, take no side in the ongoing Civil War and they're prepared to hang any troublemaker, Yankee or Confederate, who stirs the townsfolk up.
1;/film/cala-cerrada/;;Cala Cerrada;;;2022-01-01;;;;;;['Documentary'];['Verónica Hermosilla López'];;;;;;
1;/film/darkskin-manson/;;Darkskin Manson;;;2015-01-01;;;;;;[];['JPEGMAFIA'];;;;;;
11;/film/final-accord/;202839.0;Final Accord;1.481;6.0;1936-06-26;100.0;Germany;de;0.0;0.0;['Music', 'Drama'];['Douglas Sirk'];[2];['Maria von Tasnady', 'Willy Birgel', 'Lil Dagover', 'Maria Koppenhöfer', 'Theodor Loos', 'Peter Bosse', 'Kurt Meisel', 'Erich Ponto', 'Paul Otto', 'Alexander Engel', 'Walter Werner', 'Erna Berger', 'Albert Lippert', 'Hella Graf', 'Eva Tinschmann', 'Luise Willer', 'Rudolf Watzke', 'Helmut Melchert', 'Margarete Arndt-Ober', 'Carl Auen', 'Erich Bartels', 'Rolf Becker', 'Johannes Bergfeldt', 'Helmut Bergmann', 'Werner Bernhardy', 'Toni Bonsch', 'Else Boye', 'Ilse Boy-Wölffer', 'Ursula Deinert', 'Peter Elsholtz', 'Ly Eyk', 'Robert Forsch', 'Hildegard Friebel', 'Ruth Gehrs', 'Eric Harden', 'Kurt Hinz', 'Heinz Könecke', 'Liselotte Köster', 'Kurt Lenz', 'Richard Ludwig', 'Erich Meißel', 'Odette Orsy', 'Hermann Pfeiffer', 'Paul Salzmann', 'Ernst Sattler', 'Werner Stammer', 'Walter Steinweg', 'Friedrich Teitge', 'Ilse Trautschold', 'Inge Vesten', 'Martha von Konssatzki', 'Tilly Wedekind', 'Bruno Ziener'];[];['Milo Harbich'];['Robert Baberske'];After her husband dies, a German woman who gave up her infant for adoption to emigrate to America returns to Germany, discovering that her child is being raised by a married orchestra conductor.
10;/film/the-thin-line-1966/;138034.0;The Thin Line;2.311;7.3;1966-02-12;102.0;Japan;ja;0.0;0.0;['Crime', 'Drama'];['Mikio Naruse'];[2];['Keiju Kobayashi', 'Michiyo Aratama', 'Mitsuko Kusabue', 'Tatsuya Mihashi', 'Akiko Wakabayashi', 'Daisuke Katō', 'Toshio Kurosawa', 'Hisao Toake', 'Yū Fujiki', 'Chieko Nakakita', 'Hisaya Ito', 'Yasuzō Ogawa', 'Atsuko Ichinomiya', 'Haruo Suzuki', 'Chieko Seki', 'Yutaka Nakayama', 'Midori Uchiyama', 'Wataru Ômae', 'Yoshio Inaba', 'Chiharu Inayoshi', 'Michiko Kawa', 'Masayoshi Kawabe', 'Yoshiko Miyata', 'Sachiko Môri', 'Michiko Nagano', 'Teruko Nagaoka', 'Matsue Ono', 'Hiroyuki Satake', 'Keiko Shiozaki', 'Ichirô Shôji', 'Wakako Tanabe', 'Tamami Urayama', 'Yôko Yano', 'Masaya Nihei'];['Toshirō Ide'];['Eiji Ooi'];['Yasumichi Fukuzawa'];Tashiro coincidentally meets his best friend Sugimoto in a bar very close to the apartment in which Sugimoto’s wayward wife is found dead. Although Tashiro is not a suspect in the police investigation, he is racked with guilt and confesses to his wife, Masako. In an effort to further relieve his tortured sense of guilt, he then confesses to Sugimoto. Neither his wife nor his friend can believe that he could have been involved.
10;/film/the-story-of-dr-wassell/;92399.0;The Story of Dr. Wassell;3.62;6.094;1944-07-04;140.0;United States of America;en;0.0;0.0;['Action', 'Adventure', 'Drama', 'Romance', 'War'];['Cecil B. DeMille'];[2];"['Gary Cooper', 'Laraine Day', 'Signe Hasso', ""Dennis O'Keefe"", 'Carol Thurston', 'Carl Esmond', 'Paul Kelly', 'Elliott Reid', 'Laurette Luez', 'Stanley Ridges', 'Renny McEvoy', 'Oliver Thorndike', 'Philip Ahn', 'Barbara Britton', 'William Severn', 'Richard Loo', 'Douglas Fowley', 'Ann Doran', 'Yvonne De Carlo', 'Cecil B. DeMille', 'Irving Bacon', 'Milton Kibbee', 'Gavin Muir', 'Jack Norton', 'Philip Van Zandt', 'Amzie Strickland', 'George Macready']";['Charles Bennett', 'Alan Le May'];['Anne Bauchens'];['Victor Milner', 'William E. Snyder'];As the Japanese sweep through the East Indies during World War II, Dr. Wassell is determined to escape from Java with some crewmen of the cruiser Marblehead. Based on a true story of how Dr. Wassell saved a dozen or so wounded sailors who were left behind when able bodied men were evacuated to Australia.
8;/film/the-rising-of-the-moon/;178103.0;The Rising of the Moon;3.437;6.9;1957-08-10;81.0;Ireland;en;0.0;0.0;['Comedy'];['John Ford'];[2];"['Tyrone Power', ""Denis O'Dea"", 'Cyril Cusack', 'Noel Purcell', 'Jack MacGowran', 'Tony Quinn', 'Paul Farrell', 'Maureen Potter', 'May Craig', 'Michael Trubshawe', 'Maureen Connell', ""Denis O'Dea"", 'Eileen Crowe', 'Frank Lawton', 'Donal Donnelly', 'Maureen Cusack', 'Edward Lexy', 'Maureen Delaney', 'Harold Goldblatt', 'Godfrey Quigley', 'Anita Sharp-Bolster', 'Dennis Brennan', 'John Cowley', ""Annie D'Alton"", 'J.G. Devlin', 'Maurice Good']";['Frank S. Nugent'];['Michael Gordon'];['Robert Krasker'];"Three vignettes of old Irish country life, based on a series of short stories. In ""The Majesty of the Law,"" a police officer must arrest a very old-fashioned, traditional fellow for assault. The man's principles have the policeman and the whole village, including the man he slugged, sympathizing with him. ""One Minute's Wait"" is about an little train station and glimpses into the lives of the passengers, with a series of comic setups. The third piece is called ""1921"" and is about a condemned Irish nationalist and his daring escape. Tyrone Power introduces each story."
7;/film/beijing-watermelon/;320042.0;Beijing Watermelon;1.128;6.3;1989-11-18;135.0;Japan;ja;0.0;0.0;['Drama'];['Nobuhiko Obayashi'];[2];['Bengal', 'Masako Motai', 'Yasufumi Hayashi', 'Haruhiko Saitô', 'Takashi Sasano', 'Hana Kino', 'Akira Emoto', 'Yugi Ogata', 'Ryo Okubo', 'Ryo Iwamatsu', 'Kazunori Hagiwara', 'Hiromi Oshima', 'Hiromi Oda', 'Shinbo Minami'];[];[];['Shigekazu Nagano'];Shunzo is a popular greengrocer in a town near Tokyo. His life, and the lives of his wife Michi, and their two children, undergoes a dramatic change when he encounters Li, a poor college student from China.
7;/film/berenice/;177076.0;Bérénice;0.6;5.5;1983-01-02;105.0;France;fr;0.0;0.0;['Drama'];['Raúl Ruiz'];[2];['Anne Alvaro', 'Jean Badin', 'Franck Oger', 'Jean-Bernard Guillard', 'Claude Dereppe', 'Clarisse Daull'];[];['Martine Bouquin'];['François Ede'];Now Titus' father has died, the new emperor will be free to marry his beloved Bérénice. Also In love with Bérénice, Titus' friend Antiochus plans to flee Rome rather than face the marriage. However, public opinion about the pairing causes Titus to choose his duty to Rome over his love for Bérénice, and he sends his love rival to tell Bérénice the news...
7;/film/living-in-shadows/;180010.0;Living in Shadows;1.261;7.3;1949-04-06;74.0;Spain;es;0.0;0.0;['Drama', 'War'];['Lorenzo Llobet Gràcia'];[2];['Fernando Fernán Gómez', 'María Dolores Pradera', 'Alfonso Estela', 'Fernando Sancho', 'Isabel de Pomés', 'Félix de Pomés', 'Mary Santpere'];['Victorio Aguado', 'Lorenzo Llobet Gràcia'];['Ramón Biadiú'];['Salvador Torres Garriga'];"The creative and ambitious Carlos, a young Spanish film buff, manages to become a professional camera operator with time and effort, and is also blessed with the love of Anna, which he has longed for; but the outbreak of the Civil War in 1936 changes everything for both of them."
6;/film/a-pool-without-water/;64527.0;A Pool Without Water;4.665;5.1;1982-02-20;103.0;Japan;ja;0.0;0.0;['Drama', 'Crime'];['Kōji Wakamatsu'];[2];['Yūya Uchida', 'Mie', 'Yumiko Fujita', 'Reiko Nakamura', 'Akemi Shima', 'Megumi Saki', 'Kenji Sawada', 'Rikiya Yasuoka', 'Fujio Tokita', 'Yoshio Harada', 'Tamori', 'Taiji Tonoyama', 'Fujio Akatsuka', 'Shirō Shimomoto', 'Seitarō Kuroda', 'Yōichi Iijima', 'Temujin Hijikata'];[];['Teruo Nakajima'];['Kazuki Hakama'];The man has a monotonous job punching tickets for the Japanese railway. One night, while walking home, he saves Jun from getting raped by two hoodlums. A few days later, he sneaks into her house but gets discovered. Later, as he watches his son subdue an insect with a chemical, the man gets an idea to subdue women while they're sleeping so he won't be discovered sneaking into their home. His new hobby spirals out of control as his confidence grows.
6;/film/in-the-bathtub-of-the-world/;98618.0;In the Bathtub of the World;0.6;1.0;2001-04-29;73.0;United States of America;en;0.0;0.0;['Documentary'];['Caveh Zahedi'];[2];['Amanda Field', 'Abie Hadjitarkhani', 'Caveh Zahedi'];[];[];[];On January 1st, 1999, Caveh Zahedi started a one-year video diary. The idea was to shoot one minute each day. This is the result.
6;/film/poem-of-the-sea/;257637.0;Poem of the Sea;1.171;5.7;1958-11-04;95.0;Soviet Union;ru;0.0;0.0;['Drama'];['Yuliya Solntseva'];[1];['Yevhen Bondarenko', 'Yevgeni Gurov', 'Zinaida Kirienko', 'Antonina Konchakova', 'Georgi Kovrov', 'Ivan Kozlovsky', 'Boris Livanov', 'Nataliia Naum', 'Leonid Parkhomenko', 'Mikhail Romanov', 'Leonid Tarabarynov', 'Mikhail Tsaryov', 'Valentina Vladimirova', 'Vladimir Seleznyov', 'Boris Andreyev', 'Larisa Shepitko', 'Polina Nyatko', 'Varvara Maslyuchenko'];[];['Aleksandra Kamagorova'];['Gavriil Yegiazarov'];A Soviet dam project means that many old Ukrainian villages will end up under water. There are conflicts between the dam engineers and villagers who don't want to move.
6;/film/the-road-to-glory/;140276.0;The Road to Glory;1.318;6.4;1936-09-04;103.0;United States of America;en;0.0;0.0;['Drama', 'War'];['Howard Hawks'];[2];['Fredric March', 'Warner Baxter', 'Lionel Barrymore', 'June Lang', 'Gregory Ratoff', 'Victor Kilian', 'Theodore von Eltz'];['William Faulkner', 'Joel Sayre'];['Edward Curtiss'];['Gregg Toland'];The story of trench life during World War I through the lives of a French regiment. As men are killed and replaced jaunty Lt. Denet becomes more and more somber. His rival for the affection of nurse Monique is Capt. La Roche. Written by Ed Stephan
6;/film/heaven-over-the-marshes/;204623.0;Heaven Over the Marshes;1.079;5.4;1949-08-03;111.0;Italy;it;0.0;0.0;['Drama'];['Augusto Genina'];[2];"['Inés Orsini', 'Giovanni Martella', 'Mauro Matteucci', ""Rubi D'Alma"", 'Michele Malaspina', 'Domenico Viglione Borghese', 'Assunta Radico', 'Francesco Tomalillo', 'María Luisa Landín', 'Ida Paoloni', 'Federico Meloni', 'Jole Savoretti', 'Giovanni Sestili', 'Vincenzo Solfiotti']";"[""Suso Cecchi d'Amico"", 'Fausto Tozzi']";['Otello Colangeli', 'Edmondo Lozzi'];['G.R. Aldo'];Unlike most Italian films of the 1940s, Augusto Genina's Cielo Sulla Palude opened in Venice rather than Rome. The film's American title was Heaven Over the Marshes, and indeed most of the story is set in the disease-ridden Pontine Marshes on the outskirts of Rome. This was the home of Maria Goretti, a pious young girl who was murdered by her would-be seducer. For reasons elucidated in the course of the film, Maria's short time on earth made her worthy of Sainthood, which was actually bestowed upon her shortly after the release of this film. Maria Goretti is well-played by Ines Orsini. Cielo Sulla Palude served as the comeback feature for director Augusto Genina, whose previous pro-fascist films had caused him to be blacklisted after WW II.
6;/film/japanese-war-bride/;48353.0;Japanese War Bride;1.96;5.0;1952-01-29;91.0;United States of America;en;0.0;0.0;['Drama'];['King Vidor'];[2];['Yoshiko Yamaguchi', 'Don Taylor', 'Cameron Mitchell', 'Marie Windsor', 'James Bell', 'Louise Lorimer', 'Philip Ahn', 'Sybil Merritt', 'Lane Nakano', 'Kathleen Mulqueen', 'Orley Lindgren', 'May Takasugi', 'William Yokota', 'Shizue Matsumoto', 'Weaver Levy', 'Jerry Fujikawa', 'Chieko Sato', 'Tetsu Komai', 'George Wallace', 'Hisa Chiba', 'David March'];[];[];['Lionel Lindon'];A Korean war vet and his bride face subtle and sometimes extreme racism when they return to his home in rural California.
6;/film/la-venganza-de-don-mendo/;89310.0;La venganza de don Mendo;1.4;6.2;1961-02-19;87.0;Spain;es;0.0;0.0;['Comedy'];['Fernando Fernán Gómez'];[2];['Fernando Fernán Gómez', 'Paloma Valdés', 'Juanjo Menéndez', 'Antonio Garisa', 'Joaquín Roa', 'Lina Canalejas', 'María Luisa Ponte', 'José Vivó', 'Paula Martel', 'Lola Cardona', 'Naima Lamcharki', 'Francisco Camoiras', 'Antonio Queipo', 'Xan das Bolas', 'Julio Goróstegui', 'Rafael Samaniego', 'Pilar Gómez Ferrer', 'Fernando Sánchez Polack', 'Margarita Torino', 'José Antonio Izaguirre', 'Agustín Zaragoza', 'Manuel Aguilera', 'Joaquín Pamplona', 'Enrique Navarro', 'Ángel Calero', 'Joaquín Burgos', 'Eugenio Dicente', 'Enrique Soto', 'Laureano Franco', 'Paquita Guillot', 'Manuel Flores', 'Rafael Cortés'];[];['Rosa G. Salgado'];['José F. Aguayo'];Don Mendo, Marquess of Cabra, gallant and dashing knight of medieval Castilian, is also a virtuous mandoline player and a specialist in climbing towers. But he has a bad run, all played and all lost at seven-thirty (card game), and lost his honor playing in his latest escalation of love to the apartment of his beloved and beautiful Magdalena. Don Nuño Manso de Jarama, father of Magdalena, has pledged the hand of his daughter to the Duke of Toro,  and surprises Don Mendo in the room of Magdalena. To save the honor of his beloved one, Don Mendo says that no love has led him to the Tower, but he has climbed to steal. Magdalena is clean of all suspicion, and he is condemned to die buried in the castle wall. The Marquess of Moncada and other noble gentlemen, all friends of Don Mendo, facilitate his escape.
6;/film/maine-ocean-express/;63663.0;Maine-Ocean Express;0.921;5.4;1986-04-16;130.0;France;fr;0.0;0.0;['Comedy'];['Jacques Rozier'];[2];['Luis Rego', 'Yves Afonso', 'Lydia Feld', 'Bernard Ménez', 'Rosa-Maria Gomes', 'Abdel Kedadouche', 'Bernard Dumaine', 'Pedro Armendáriz Jr.'];[];['Jacques Rozier'];['Acácio de Almeida'];"""Maine-Ocean"" is the name of a train that rides from Paris to Saint-Nazaire (near the ocean). In that train, Dejanira, a Brazilian, has a brush with the two ticket inspectors. Mimi, another traveler and also a lawyer, helps her. The four of them will meet together later and live a few shifted adventures with a strange-speaking sailor (Mimi's client)."
6;/film/motel-cactus/;153423.0;Motel Cactus;4.089;6.2;1997-10-25;91.0;South Korea;ko;0.0;0.0;['Romance', 'Comedy', 'Drama'];['Park Ki-yong'];[2];['Jin Hee-kyung', 'Park Shin-yang', 'Jung Woo-sung', 'Lee Mi-yeon', 'Woong-soo Han', 'Seung-Hyun Kim', 'Dong-hwan Shin'];[];['Hahm Sung-won'];['Christopher Doyle'];The film consists of four episodes, all of which take place in Room 407 of Motel Cactus, a love hotel in Seoul.
6;/film/surrender-1950/;201861.0;Surrender;1.4;4.3;1950-09-15;90.0;United States of America;en;0.0;0.0;['Western', 'Drama', 'Romance'];['Allan Dwan'];[2];['Vera Ralston', 'John Carroll', 'Walter Brennan', 'Francis Lederer', 'William Ching', 'Maria Palmer', 'Jane Darwell', 'Roy Barcroft', 'Paul Fix', 'Esther Dale', 'Edward Norris', 'Howland Chamberlain', 'Norman Budd', 'Nacho Galindo', 'Jeff York', 'Mickey Simpson'];['James Edward Grant', 'Sloan Nibley'];[];[];Violet Barton, a femme-fatale goal-setter, fascinates men and readily returns their affection to obtain the wealth she desires, even to the point of bigamy. She has an affair with gambler Gregg Delaney but marries his best friend, Johnny Hale, when she discovers Hale is the richest man in Texas. This loses her the respect of her sister, Janet, who loves Hale, and Delaney, who loves Violet. Meanwhile, town sheriff Bill Howard is working hard to get Delaney to confess to a murder.
6;/film/the-abyss-1977/;195916.0;The Abyss;1.4;6.7;1977-06-24;80.0;Brazil;pt;0.0;0.0;['Drama'];['Rogério Sganzerla'];[2];['Norma Bengell', 'José Mojica Marins', 'Jorge Loredo', 'Wilson Grey', 'Edison Machado', 'Satã'];[];['Rogério Sganzerla'];['Renato Laclette'];Man tries to decipher a manuscript about an ancient civilization and gets involved in strange situations. In fact, the plot is just an excuse to tackle the subjects of mysticism and human condition.
6;/film/the-elusive-corporal/;43000.0;The Elusive Corporal;2.179;6.1;1962-05-23;90.0;France;fr;0.0;0.0;['Comedy', 'Drama', 'War'];['Jean Renoir'];[2];['Jean-Pierre Cassel', 'Claude Brasseur', 'Claude Rich', 'Jacques Jouanneau', 'Mario David', 'Guy Bedos', 'Philippe Castelli', 'O.E. Hasse', 'Cornelia Froboess', 'Sacha Briquet', 'Raymond Jourdan', 'Gérard Darrieu', 'Lucien Raimbourg', 'François Darbon', 'Elisabeth Stiepel', 'Helmut Janatsch', 'Jean Carmet'];[];['Renée Lichtig'];['Georges Leclerc'];The story serves as a companion piece to Renoir's 1937 film, Grand Illusion, once more bringing together men from across the broad social spectrum of French society to depict one man's Sisyphean efforts to escape captivity in a German POW camp.
6;/film/the-flying-sneaker/;125083.0;The Flying Sneaker;1.4;6.3;1991-09-01;84.0;Canada;cs;0.0;0.0;['Family', 'Fantasy'];['Břetislav Pojar'];[2];['Vlastimil Brodský', 'Vaclav Cikanek', 'Jaromír Hanzlík', 'Josef Hervert', 'Jan Hrušínský', 'Jiřina Jirásková', 'Alena Kreuzmannová', 'Kateřina Macháčková', 'Ludek Navratil', 'Katka Pokorna', 'Lenka Skopalová', 'Lubor Tokoš', 'Adam Novák'];[];[];[];Little Rehor isn't allowed to play with the other boys. His only friend is the girl next door, Luci. Rehor's father is doctor on a boat and he has sent Rehor a package with butterfly larvae. When they hatch he discover a fairy who can do magic tricks.
