Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
5;/film/demolition-of-a-wall/;129865;Demolition of a Wall;6.222;6.3;1896-03-06;1;France;fr;0;0;['Documentary'];['Louis Lumière'];[2];['Auguste Lumière'];[];[];[];Auguste Lumière directs four workers in the demolition of an old wall at the Lumière factory. One worker is pressing the wall inwards with a jackscrew, while another is pushing it with a pick. When the wall hits the ground, a cloud of white dust whirls up. Three workers continue the demolition of the wall with picks.
5;/film/larroseur-arrose/;821532;L'arroseur arrosé;0.6;0.0;1897-01-01;0;;fr;0;0;[];['Alice Guy-Blaché'];[1];[];[];[];[];
5;/film/snowball-fight/;144391;Snowball Fight;3.354;6.598;1897-02-07;1;France;fr;0;0;['Documentary', 'Comedy'];['Louis Lumière'];[2];[];[];[];[];Wintertime in Lyon. About a dozen people, men and women, are having a snowball fight in the middle of a tree-lined street. The cyclist coming along the road becomes the target of opportunity. He falls off his bicycle. He's not hurt, but he rides back the way he came, as the fight continues.
5;/film/the-arrival-of-a-train-at-la-ciotat/;160;The Arrival of a Train at La Ciotat;8.968;7.093;1897-10-10;1;France;fr;0;0;['Documentary'];['Auguste Lumière', 'Louis Lumière'];[2, 2];['Madeleine Koehler', 'Marcel Koehler', 'Mrs. Auguste Lumière', 'Jeanne-Joséphine Lumière', 'Rose Lumière', 'Suzanne Lumière'];[];[];['Louis Lumière'];"Likely in June 1897, a group of people are standing along the platform of a railway station in La Ciotat, waiting for a train. One is seen coming, at some distance, and eventually stops at the platform. Doors of the railway-cars open and attendants help passengers off and on.  Popular legend has it that, when this film was shown, the first-night audience fled the café in terror, fearing being run over by the ""approaching"" train. This legend has since been identified as promotional embellishment, though there is evidence to suggest that people were astounded at the capabilities of the Lumières' cinématographe."
5;/film/49-17/;344339;'49–'17;1.4380000000000002;5.318;1917-10-15;69;United States of America;en;0;0;['Western'];['Ruth Ann Baldwin'];[1];['Joseph W. Girard', 'Leo Pierson', 'William Dyer', 'Mattie Witting', 'George C. Pearce', 'Jean Hersholt', 'Donna Drew', 'Phyllis Haver', 'Bud Osborne', 'Zasu Pitts', 'Lon Poff', 'Harry L. Rattenberry'];[];[];['Stephen S. Norton'];A judge who had taken part in the gold rush of 1849 hires an acting troupe to recreate the experience in this rather fanciful silent Western. The make-believe turns serious when a real gold mine is discovered nearby and a local girl is kidnapped by a nasty gambler.
5;/film/neuropathology/;365437;Neuropathology;0.6;5.0;1908-02-17;0;Italy;it;0;0;['Documentary'];['Roberto Omegna'];[0];[];[];[];[];
5;/film/sons-of-ingmar/;149131;Sons of Ingmar;1.089;6.6;1919-01-01;207;Sweden;sv;0;0;['Drama'];['Victor Sjöström'];[2];"['Victor Sjöström', 'Harriet Bosse', 'Tore Svennberg', 'Hildur Carlberg', 'Hjalmar Peters', 'Svea Peters', 'Gustaf Ranft', 'William Iwarsson', 'Wilhelm Högstedt', 'Harry Ahlin', 'Wiktor Bergendahl', 'Ernst Brunman', 'Artur Cederborgh', 'Gösta Gustafson', 'Ester Lundh', 'Yngve Nyqvist', 'Jenny Tschernichin-Larsson', 'Hugo Björne', 'Georg Blomstedt', 'Gucken Cederborg', 'Elsa Christiansen', 'Martha Colliander', ""Sven d'Ailly"", 'Anna Diedrich', 'Emil Fjellström', 'Mia Gründer', 'Ragnar Klange', 'Erik Lindholm', 'Richard Lindström', 'Axel Nilsson', 'Eugen Nilsson', 'Artur Rolén', 'Birger Sahlberg', 'Margit Sjöblom', 'Edith Wallén', 'Sigurd Wallén', 'Olof Ås']";[];[];['Julius Jaenzon'];Part one of an ambitious screen adaptation of Selma Lagerlöf's book Jerusalem.
5;/film/the-poor-little-rich-girl/;95866;The Poor Little Rich Girl;1.719;5.776;1917-03-05;78;United States of America;en;0;0;['Romance', 'Comedy', 'Drama', 'Fantasy'];['Maurice Tourneur'];[2];['Mary Pickford', 'Madlaine Traverse', 'Charles Wellesley', 'Gladys Fairbanks', 'Frank McGlynn Sr.', 'Emile La Croix', 'Marcia Harris', 'Marcia Harris', 'Frank Andrews', 'Herbert Prior', 'George Gernon', 'Maxine Elliott Hicks', 'Nora Cecil'];[];[];['Lucien N. Andriot', 'John van den Broek'];Gwen's family is rich, but her parents ignore her and most of the servants push her around, so she is lonely and unhappy. Her father is concerned only with making money, and her mother cares only about her social position. But one day a servant's irresponsibility creates a crisis that causes everyone to rethink what is important to them.
4;/film/banks-of-the-nile/;193914;Banks of the Nile;0.6;5.0;1911-01-01;6;United Kingdom;en;0;0;['Documentary'];['Charles Urban'];[0];[];[];[];[];With a dual motion a cruise ship and a fishing boat pass one another on the Nile and butlers in turbans set up a wooden gangway. Thanks to a rope and pulley system cows climb skywards then disappear into the hold of the sailing vessel. On the bank, black-haired women rock back and forth, bursting out laughing and showing the first signs of going into a state of trance. Never-before filmed gestures and faces of the people of the Nile succeed one another, uprooted to an unknown, magical world. The Banks of the Nile is one of the first experiments of film in colour that uses the Kinemacolor process.
4;/film/the-child-of-paris/;133940;The Child of Paris;0.91;6.6;1913-09-17;124;France;fr;0;0;['Drama'];['Léonce Perret'];[2];['Léonce Perret', 'Louis Leubas', 'Maurice Lagrenée', 'Émile Keppens', 'Marc Gérard', 'Henri Duval', 'Marie Dorly', 'Suzanne Le Bret', 'Jeanne Marie-Laurent', 'Adrien Petit', 'Suzanne Privat'];[];[];[];The young daughter of an army captain missing in action runs away from school and is kidnapped by Parisian lowlifes. When the kidnapper flees to Nice with the child, the kind-hearted employee of one of his accomplices sets off in pursuit.
4;/film/a-romance-of-the-redwoods/;174708;A Romance of the Redwoods;2.065;6.5;1917-05-14;91;United States of America;en;0;0;['Drama', 'Romance'];['Cecil B. DeMille'];[2];['Mary Pickford', 'Elliott Dexter', 'Tully Marshall', 'Raymond Hatton', 'Charles Ogle', 'Walter Long', 'Winter Hall'];[];['Cecil B. DeMille'];['Alvin Wyckoff'];A young girl travels west to live with her uncle during the California Gold Rush only to find that he has been killed by Indians and his identity assumed by an outlaw.
4;/film/for-happiness/;174735;For Happiness;1.047;6.6;1917-09-03;41;Russia;ru;0;0;['Drama'];['Yevgeni Bauer'];[2];['Nikolai Radin', 'Lidiya Koreneva', 'Tasya Borman', 'Emma Bauer', 'Lev Kuleshov', 'N. Dennitsyna', 'Aleksandr Kheruvimov'];[];[];[];Since Zoya Verenskaya's husband passed away ten years ago, she has been devoted to her daughter Lee. At present, Lee is in poor health, and she is in danger of losing her eyesight. Zoya's suitor Dmitry wants to get married, but Zoya is determined to wait until Lee is better. Then, on a vacation in the Crimea, they learn Lee's true feelings for Dmitry, and suddenly all of their lives are thrown into turmoil.
4;/film/indochina-children-gathering-coins-scattered-by-western-women/;193619;Indochina: Children Gathering Coins Scattered by Western Women;0.889;4.4;1899-04-30;1;France;fr;0;0;['Documentary'];['Gabriel Veyre'];[2];[];[];[];[];Vietnamese children collect coins that are thrown them by two aristocratic ladies.
4;/film/the-mender-of-nets/;192301;The Mender of Nets;0.6;5.857;1912-02-15;16;United States of America;en;0;0;['Romance', 'Drama'];['D.W. Griffith'];[2];['Mary Pickford', 'Charles West', 'Mabel Normand', 'W. Chrystie Miller', 'Dell Henderson', 'Frank Opperman'];[];[];['Billy Bitzer'];A young woman who works mending fishermen's nets is engaged to be married. But her fiancé has an old love who refuses to let him go. Further, his former girlfriend has a brother who is willing to use violence to protect his sister's honor.
4;/film/twilight-of-a-womans-soul/;159878;Twilight of a Woman's Soul;1.4469999999999998;6.2;1913-11-26;48;Russia;ru;0;0;['Drama'];['Yevgeni Bauer'];[2];['Nina Chernova', 'A. Ugrjumov', 'Valerian Demert', 'Vitali Bryanskiy'];[];[];['Nikolay Kozlovsky'];Vera is born into a family of considerable wealth, but she is rather bored and tired of this luxurious but all-too-safe and secluded life. One day Vera’s mother invites her to go with her to help the poor. She is so moved by helping the poor that she decides to devote her life to their cause. One of the people she helps, a man named Maxim, is enchanted by her beauty. He writes Vera a letter, asking her to come back to help with his worsening medical condition which is a complete lie. She goes by herself to his apartment, where he rapes her. While he is sleeping, Vera escapes his grasp, and then she bludgeons him to death. One year later she is introduced to Prince Dol’skii. He shows off his excellent marksmanship skills, and she is soon smitten with him. They get married and Vera decides that she must tell him the truth about what happened to her.
4;/film/when-the-clouds-roll-by/;72497;When the Clouds Roll By;1.686;6.813;1919-12-28;85;United States of America;en;0;0;['Romance', 'Action', 'Comedy'];['Victor Fleming'];[2];['Douglas Fairbanks', 'Albert MacQuarrie', 'Kathleen Clifford', 'Frank Campeau', 'Ralph Lewis', 'Herbert Grimwood', 'Daisy Jefferson', 'Bull Montana', 'Victor Fleming', 'Thomas J. Geraghty', 'William C. McGann', 'Harris Thorpe', 'George Kuwa', 'Babe London'];[];[];['William C. McGann', 'Harris Thorpe'];Daniel Boone Brown is a pleasure-seeking playboy carousing around New York City without a care in the world -- that is, until he becomes the unwitting subject of a series of experiments at the hands of a sadistic psychiatrist. Through various means of control, the mad scientist drives Daniel to think he's losing his mind, but ultimately introduces him to the lovely Lucette.
4;/film/barrabas/;202643;Barrabas;1.581;5.4;1919-12-05;489;France;fr;0;0;['Crime'];['Louis Feuillade'];[2];['Fernand Herrmann', 'Édouard Mathé', 'Gaston Michel', 'Georges Biscot', 'Blanche Montel'];['Louis Feuillade', 'Maurice Level'];['Maurice Champreux'];[];Rudolph Strelitz, known as 'Barrabas', is the leader of a brutal underground gang causing chaos and destruction in the lives of civilized people. A lawyer, Claude Varèse, is strongly determined to bring Strelitz to justice for the purpose of revenge, after his father was unjustly guillotined for the murder of Laure d'Hérigny, the mistress of an American millionaire. Later, the sister of Claude Varèse, Françoise, is kidnapped by Dr Lucius, one of the henchmen of Barrabas.  Serialised over 12 chapters.
4;/film/electrocuting-an-elephant/;144464;Electrocuting an Elephant;2.864;2.695;1903-01-12;1;United States of America;en;0;0;['Documentary'];['Edwin S. Porter'];[2];['Carl Goliath', 'Topsy'];[];[];['Edwin S. Porter', 'Jacob Blair Smith'];This is a film taken of the execution of Topsy, an elephant employed to help build Luna Park on Coney Island.
4;/film/kino-week/;176677;Kino-week;0.6;6.5;1918-03-12;125;;ru;0;0;[];['Dziga Vertov'];[2];[];[];[];[];The Kino-nedelya newsreels constitute the first films of Dziga Vertov. A total of 43 issues, each containing an average of 5 to 7 different items, were produced between May 1918 and June 1919. In the fall of 1918, Vertov joined the newsreel’s ranks and soon took on full responsibility for the series, defining the content and structure of each issue. The films provide an invaluable record of life in the young Soviet Russia, then in the throes of civil war.
4;/film/le-village-de-namo-panorama-pris-dune-chaise-a-porteurs/;195647;Le village de Namo - Panorama pris d'une chaise à porteurs;1.294;6.1;1900-01-25;1;France;fr;0;0;['Documentary'];['Gabriel Veyre'];[2];[];[];[];[];The film is a panorama shot-scene lasting just under a minute. The panorama film, as coined by Lumière, is a moving-camera shot--usually accomplished by placing the camera on a moving transport, such as a boat or train.
4;/film/pedestrian-love/;174066;Pedestrian Love;0.6;5.1;1914-03-05;6;Italy;it;0;0;['Romance', 'Comedy'];['Marcel Perez'];[2];['Marcel Perez'];[];[];[];The story of the meeting and falling in love of a man and a woman. The story is told by showing the characters from below the knees only. A man in smart shoes prepares to go out. His maid gives him his coat, he dusts off his shoes and leaves. As he leaves the building an elegant woman drops her purse. He returns it to her and follows her home.
4;/film/the-little-girl-and-her-cat/;195286;The Little Girl and Her Cat;2.141;5.676;1899-05-20;1;France;fr;0;0;['Documentary'];['Louis Lumière'];[2];['Madeleine Koehler'];[];[];[];A little girl sits at a table, holding a container of what appears to be some sort of food. Suddenly there's a flash of movement: a tortoiseshell cat, with long hair and a very furry tail, has leapt onto the table.
4;/film/the-spiders-the-golden-sea/;91893;The Spiders - The Golden Sea;2.144;5.8;1919-10-03;69;Germany;de;0;0;['Adventure'];['Fritz Lang'];[2];['Carl de Vogt', 'Ressel Orla', 'Georg John', 'Lil Dagover', 'Rudolf Lettinger', 'Edgar Pauly', 'Paul Morgan', 'Meinhart Maur', 'Friedrich Kühne', 'Paul Biensfeldt', 'Harry Frank'];[];[];['Karl Freund', 'Emil Schünemann'];In San Francisco, well-known sportsman Kay Hoog announces to a club that he has found a message in a bottle with a map drawn by a Harvard professor who has gone missing. The map tells of a lost Incan civilization that possesses an immense treasure. Hoog immediately plans an expedition to find it. But Lio Sha, the head of a criminal organization known as the Spiders, is determined to get the treasure for herself and plans a rival expedition.
4;/film/the-whispering-chorus/;117024;The Whispering Chorus;0.904;6.3;1918-03-28;86;United States of America;en;0;0;['Drama'];['Cecil B. DeMille'];[2];['Raymond Hatton', 'Kathlyn Williams', 'Edythe Chapman', 'John Burton', 'Elliott Dexter', 'Noah Beery', 'Guy Oliver', 'Tully Marshall', 'William H. Brown', 'James Neill', 'Gustav von Seyffertitz', 'Walter Lynch', 'Edna Mae Cooper'];[];[];['Alvin Wyckoff'];John Trimble has embezzled and obtains another identity by having a mutilated body buried in his place. He is later arrested for murdering himself. During the trial his mother, before dying from shock, asks him to keep his identity secret since his wife is now married to the Governor and expecting a child.
3;/film/filibus/;207036;Filibus;0.8059999999999999;6.6;1915-03-12;79;Italy;it;0;0;['Crime', 'Drama', 'Mystery'];['Mario Roncoroni'];[0];['Valeria Creti', 'Cristina Ruspoli', 'Giovanni Spano', 'Mario Mariani', 'Filippo Vallino'];[];[];[];Baroness Troixmonde, aka Filibus, the mysterious air pirate, commits her thefts then retreats to the safety of her zeppelin. Filibus' airship is manned by a staff of mask-wearing lackeys who instantly obey her every command. An esteemed detective sets out on her trail, and Filibus attempts to frame him as the daring villain-- all the while slipping in between male and female disguises to romance the detective's sister!
3;/film/the-blue-bird-1918/;71271;The Blue Bird;1.5519999999999998;6.7;1918-03-31;75;United States of America;en;0;0;['Drama', 'Fantasy'];['Maurice Tourneur'];[2];['Tula Belle', 'Robin Macdougall', 'Edwin E. Reed', 'Emma Lowry', 'William J. Gross', 'Florence Anderson', 'Gertrude McCoy', 'Lillian Cook'];[];['Clarence Brown'];['John van den Broek'];Two peasant children, Mytyl and Tyltyl, are led by Berylune, a fairy, to search for the Blue Bird of Happiness. Berylune gives Tyltyl a cap with a diamond setting, and when Tyltyl turns the diamond, the children become aware of and conversant with the souls of a Dog and Cat, as well as of Fire, Water, Bread, Light, and other presumably inanimate things. The troupe thus sets off to find the elusive Blue Bird of Happiness.
3;/film/a-romance-of-happy-valley/;165281;A Romance of Happy Valley;1.286;7.0;1919-01-26;76;United States of America;en;0;0;['Romance', 'Drama'];['D.W. Griffith'];[2];['Lillian Gish', 'Lydia Yeamans Titus', 'Robert Harron', 'Kate Bruce', 'George Fawcett', 'George Nichols', 'Adolph Lestina', 'Bertram Grassby', 'Porter Strong', 'Andrew Arbuckle', 'Carol Dempster', 'Frances Sparks'];[];['James Smith'];['Billy Bitzer'];"John Logan leaves his parents and sweetheart in bucolic Happy Valley to make his fortune in the city. Those he left behind become miserable and beleaguered in his absence, but after several years he returns, a wealthy man. But his embittered father, not recognizing him for who he is, plans to murder the newly- arrived ""stranger"" for his money."
3;/film/coney-island-at-night/;189591;Coney Island at Night;1.338;6.0;1905-06-29;4;United States of America;en;0;0;['Documentary'];['Edwin S. Porter'];[2];[];[];[];[];A panorama of Coney Island, taken at night: the camera sweeps across the scene from a vantage point well above the area. It then moves in for closer views of Dreamland and Luna Park.
3;/film/falling-leaves-1912/;147624;Falling Leaves;4.3260000000000005;6.669;1912-03-15;12;United States of America;en;0;0;['Drama'];['Alice Guy-Blaché'];[1];['Mace Greenleaf', 'Blanche Cornwall', 'Marian Swayne', 'Magda Foy', 'Darwin Karr', 'Mary Foy'];[];[];[];"It's early autumn and Dr. Headley eagerly demonstrates what seems to be a miraculous cure for tuberculosis. Not far from where he is working, the disease seems preparing to soon claim yet another life, a teenage girl named Winifred. Winifred's mother and little sister Trixie are devastated. When Trixie hears the family doctor say of Winifred that ""when the last leaf falls, she will have passed away,"" she interprets the doctor's words literally. Thinking over what she has heard, she determines to do everything possible to save her sister."
3;/film/fantasmagorie/;85221;Fantasmagorie;5.6560000000000015;6.5870000000000015;1908-08-17;2;France;fr;0;0;['Animation'];['Émile Cohl'];[2];[];['Émile Cohl'];[];[];"An animated film by French auteur Émile Cohl, one of the earliest examples of hand-drawn film animation. Drawing inspiration from J. Stuart Blackton and the Incoherents of club Hydropathes, the film, with all its wild transformations, sees our protagonist materialize a movie theatre, meet an elephant and escape from jail; A morphing, stream-of-consciousness delight."
3;/film/madame-dubarry/;48218;Madame DuBarry;1.89;6.2;1919-09-18;114;Germany;de;0;0;['Drama', 'History'];['Ernst Lubitsch'];[2];['Pola Negri', 'Emil Jannings', 'Harry Liedtke', 'Reinhold Schünzel', 'Eduard von Winterstein', 'Else Berna', 'Fred Immler', 'Gustav Czimeg', 'Karl Platen', 'Bernhard Goetzke', 'Magnus Stifter', 'Magnus Stifter', 'Paul Biensfeldt', 'Willy Kaiser-Heyl', 'Alexander Ekert', 'Robert Sortsch-Pla', 'Marga Köhler', 'Paul Wegener', 'Victor Janson'];[];[];['Theodor Sparkuhl'];The story of Madame du Barry, the mistress of Louis XV of France, and her loves in the time of the French revolution.
3;/film/roald-amundsens-south-pole-expedition/;459054;Roald Amundsen's South Pole Expedition;0.882;6.0;1912-05-24;21;Norway;no;0;0;['Documentary'];['Roald Amundsen'];[0];['Roald Amundsen', 'Thorvald Nilsen', 'Hjalmar Fredrik Gjertsen', 'Kristian Prestrud'];[];[];[];Roald Amundsen's South Pole Journey is a Norwegian documentary film that features Roald Amundsen's original footage from his South Pole expedition from 1910 to 1912.
3;/film/south/;49837;South;1.276;7.2;1919-01-01;81;Australia;en;0;0;['Documentary'];['Frank Hurley'];[0];['Ernest Shackleton', 'Frank Worsley', 'J. Stenhouse', 'Captain L. Hussey', 'Dr. McIlroy', 'Mr. Wordie', 'Dr. Macklin', 'Frank Wild', 'Tom Crean', 'Mr. James', 'Mr. Clark', 'Mr. Greenstreet'];[];[];['Frank Hurley'];The story of the 1914-1916 Antarctic exploration mission of Sir Ernest Shackleton.
3;/film/the-italian-1915/;134144;The Italian;0.973;6.0;1915-01-01;78;United States of America;en;0;0;['Drama'];['Reginald Barker'];[2];['George Beban', 'Clara Williams', 'J. Frank Burke', 'Leo Willis', 'Fanny Midgley'];[];[];['Joseph H. August'];An immigrant leaves his sweetheart in Italy to find a better life across the sea in the grimy slums of New York.
3;/film/the-musketeers-of-pig-alley/;42553;The Musketeers of Pig Alley;4.877;6.122000000000001;1912-10-31;17;United States of America;en;0;0;['Crime', 'Drama'];['D.W. Griffith'];[2];['Elmer Booth', 'Lillian Gish', 'Walter Miller', 'Harry Carey', 'Clara T. Bracy', 'Alfred Paget', 'John T. Dillon', 'Madge Kirby', 'Robert Harron', 'W.C. Robinson', 'Adolph Lestina', 'Jack Pickford', 'Gertrude Bambrick', 'Lionel Barrymore', 'Christy Cabanne', 'Donald Crisp', 'Frank Evans', 'Dorothy Gish', 'Walter P. Lewis', 'Antonio Moreno', 'Marie Newton', 'J. Waltham', 'Kathleen Butler'];[];[];['Billy Bitzer'];A man recognizes the thief who had previously robbed him as one of the men involved in an unrelated mob shootout.
3;/film/the-mystery-of-the-rocks-of-kador/;193900;The Mystery of the Rocks of Kador;0.939;6.0;1912-12-01;45;France;fr;0;0;['Drama'];['Léonce Perret'];[2];['Suzanne Grandais', 'Émile Keppens', 'Léonce Perret', 'Max Dhartigny', 'Jean Aymé', 'Louis Leubas'];[];[];['Georges Specht'];Count Fernand De Keramic plots against his niece in order to acquire her wealth to pay his debts.
3;/film/the-wishing-ring-an-idyll-of-old-england/;130274;The Wishing Ring: An Idyll of Old England;1.156;5.8;1914-11-09;60;United States of America;en;0;0;['Drama'];['Maurice Tourneur'];[2];['Vivian Martin', 'Alec B. Francis', 'Chester Barnett', 'Gyp Williams', 'Simeon Wiltsie', 'Walter Morton', 'Johnny Hines'];[];[];[];"Giles Bateson gets expelled from college for misconduct. His angry father, the Earl, sends him a message: ""Never let me see you again until you have earned a half crown and proven yourself worthy of confidence."""
3;/film/alice-guy-films-a-phonoscene-in-the-studio-at-buttes-chaumont-paris/;120005;Alice Guy Films a 'Phonoscène' in the Studio at Buttes-Chaumont, Paris;0.6;6.2;1907-01-01;2;France;fr;0;0;['Documentary'];['Alice Guy-Blaché'];[1];['Étienne Arnaud', 'Alice Guy-Blaché'];[];[];[];Behind-the-scenes footage showing Alice Guy directing an early sound film.
3;/film/cabiria/;5153;Cabiria;6.9270000000000005;7.231;1914-06-01;148;Italy;it;0;0;['Drama', 'History'];['Giovanni Pastrone'];[2];['Carolina Catena', 'Lidia Quaranta', 'Gina Marangoni', 'Dante Testa', 'Umberto Mozzato', 'Bartolomeo Pagano', 'Raffaele di Napoli', 'Emilio Vardannes', 'Edoardo Davesnes', 'Italia Almirante-Manzini', 'Alex Bernard', 'Luigi Chellini', 'Vitale Di Stefano', 'Enrico Gemelli', 'Ignazio Lupi'];['Giovanni Pastrone'];[];['Giovanni Tomatis', 'Carlo Franzeri', 'Segundo de Chomón', 'Natale Chiusano', 'Augusto Battagliotti'];Young Cabiria is kidnapped by pirates and sold as a slave in Carthage. Just as she's to be sacrificed to Moloch, Cabiria is rescued by Fulvius Axilla, a good-hearted Roman spy, and his powerful slave, Maciste. The trio are broken up as Cabiria is entrusted to a woman of noble birth. With Cabiria's fate unknown, Maciste punished for his heroism, and Fulvius sent away to fight for Rome, is there any hope of our heroes reuniting?
3;/film/children-of-eve/;118580;Children of Eve;1.05;6.3;1915-11-10;73;United States of America;en;0;0;['Drama', 'Crime'];['John H. Collins'];[2];['Viola Dana', 'Robert Conness', 'Tom Blake', 'Nellie Grant', 'Robert Walker', 'William Wadsworth', 'James Harris', 'Hubert Dawley', 'Warren Cook', 'Brad Sutton'];['John H. Collins'];[];['John Arnold', 'Ned Van Buren'];An illegitimate child of the slums comes to faith. Later, she chooses to labor in a canning factory in order to investigate its poor conditions, not realizing she has a significant connection to the cold-hearted factory owner.
3;/film/dantes-inferno-1911/;70512;Dante's Inferno;7.303;6.415;1911-07-01;72;Italy;it;0;0;['Adventure', 'Fantasy', 'Horror'];['Giuseppe de Liguoro', 'Francesco Bertolini', 'Adolfo Padovan'];[2, 2, 2];['Salvatore Papa', 'Arturo Pirovano', 'Giuseppe de Liguoro', 'Augusto Milla', 'Attilio Motta', 'Emilise Beretta'];[];[];['Emilio Roncarolo'];The classic tale of Dante's journey through hell, loosely adapted from the Divine Comedy and inspired by the illustrations of Gustav Doré.  This historically important film stands as the first feature from Italy and the oldest fully-surviving feature in the world, and boasts beautiful sets and special effects that stand above other cinema of the era.
3;/film/je-vous-aime-1891/;336380;Je Vous Aime;1.788;4.8;1891-01-01;1;France;fr;0;0;['Documentary'];['Georges Demenÿ'];[0];['Georges Demenÿ'];[];[];[];This early cinematic instance of a close-up—or, more accurately, a medium close-up shot of the chest and face of the maker of this film and others like it, Georges Demenÿ saying “Je vous aime”—was made at the request of Hector Marichelle, professor and director of the National Deaf-Mute Institute in France, who planned to use filmed speech to teach deaf students to speak and lip read. This required close views of the performer's lip movements. The project was given to Demenÿ by Étienne-Jules Marey, who headed the Station Physiologique in Paris and whose chronophotographic scientific research of motion is among the most important contributions to the invention of movies. Despite these educational and scientific beginnings, however, this project led Demenÿ to pursue and influence the commercialism of cinema.
3;/film/lhomme-machine/;585297;L'Homme Machine;1.6980000000000002;4.827;1885-01-01;1;France;xx;0;0;['Animation'];['Étienne-Jules Marey'];[2];[];[];[];[];Animated stick drawings representing a man walking.
3;/film/life-in-holland/;576797;Life in Holland;0.6;0.0;1911-06-16;7;Italy;it;0;0;['Documentary'];['Piero Marelli'];[0];[];[];[];[];A short film by Piero Marelli, exploring life in the Netherlands.
3;/film/oil-gush-fire-in-bibiheybat/;208551;Oil Gush Fire in Bibiheybat;1.26;5.4;1898-08-02;1;Azerbaijan;az;0;0;['Documentary'];['Alexandre Michon'];[2];[];[];[];['Alexandre Michon'];"The film was filmed in Bibi-Heybat, a suburb of Baku (now the capital of Azerbaijan), during a fire at the Bibi-Heybat oil field. The film was shot on 35mm film by the Lumiere brothers in 1898. On August 2 of the same year, a demonstration of Alexander Michon's program took place, which included the film ""Fire at an oil fountain in Bibiheybat""."
3;/film/panorama-du-grand-canal-pris-dun-bateau/;190553;Panorama du grand Canal pris d'un bateau;1.634;5.9;1896-10-25;1;France;fr;0;0;['Documentary'];['Alexandre Promio'];[2];[];[];[];[];The first travelling shot.
3;/film/panoramic-view-of-the-morecambe-sea-front/;105305;Panoramic View of the Morecambe Sea Front;0.831;4.2;1901-01-01;3;United Kingdom;en;0;0;['Documentary'];[];[];[];[];[];[];One long traveling shot through a sea front lined with tourists, workers, and sundry others.
3;/film/pistol-duel/;193804;Pistol Duel;1.207;5.3;1896-12-12;1;France;fr;0;0;['Drama'];['Gabriel Veyre'];[2];[];[];[];['Claude Ferdinand Von Bernard'];Based on a real event that occurred between two deputies, in Chapultepec Park.
3;/film/prinsesse-elena/;632609;Prinsesse Elena;0.6;0.0;1913-11-20;0;Denmark;da;0;0;['Drama'];['Holger-Madsen'];[2];['Betty Nansen', 'Svend Aggerholm', 'Nicolai Johannsen', 'Franz Skondrup', 'Ingeborg Bruhn Bertelsen'];[];[];['Marius Clausen'];
3;/film/stronger-than-sherlock-holmes/;372792;Stronger than Sherlock Holmes;1.4;4.5;1913-10-15;6;Italy;it;0;0;['Comedy', 'Action'];['Giovanni Pastrone'];[2];['Domenico Gambino', 'Emilio Vardannes'];[];[];['Segundo de Chomón'];A bourgeois gentleman gets excited reading about cops and robbers on the newspaper. His wife, bored by his comments, falls asleep and right after, with the help of the warmth of the living room, he falls asleep too. Then, the shadow of an escaping robber comes to life from the newspaper. Suddenly the dreamer wakes up wearing the cop uniform and starts chasing him.
3;/film/the-bargain/;246715;The Bargain;2.191;5.7;1914-12-03;80;United States of America;en;0;0;['Western'];['Reginald Barker'];[2];['William S. Hart', 'J. Frank Burke', 'Clara Williams', 'J. Barney Sherry', 'Joseph J. Dowling', 'Charles K. French', 'Roy Laidlaw', 'Herschel Mayall', 'Charles Swickard', 'Leo Willis', 'Fritz the Horse'];[];[];['Robert Newhard', 'Joseph H. August'];After the bandit Jim Stokes robs the stage he is wounded fleeing. Recuperating at a ranch, he falls in love with and marries the daughter. Now wishing to go straight he tries to return the money but is recognized and captured. When the Sheriff then loses the recovered money at a crooked roulette table, he and Stokes strike a bargain.
3;/film/the-broken-butterfly/;637629;The Broken Butterfly;0.609;5.4;1919-11-01;58;United States of America;en;0;0;['Drama', 'Romance'];['Maurice Tourneur'];[2];['Lew Cody', 'Mary Alden', 'Pauline Starke', 'Peaches Johnson', 'Nina Byron'];[];[];[];A woman in Canada abused by her aunt falls in love with a foreign composer looking for inspiration, who comes to find it in her and the star-crossed romance that develops between them.
3;/film/the-life-and-passion-of-jesus-christ/;119744;The Life and Passion of Jesus Christ;46.385;6.3;1903-05-15;44;France;fr;0;0;['Drama', 'History'];['Ferdinand Zecca', 'Lucien Nonguet'];[2, 2];['Madame Moreau', 'Monsieur Moreau'];[];[];[];"The story of Jesus Christ, from the proclamation of His Nativity to His Ascension into heaven. Impressive staging and beautiful hand-coloring distinguish the film from its Passion-play counterparts; Its scale and dynamic crowds prelude the Italian epics to come."
