Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
4;/film/ice-poison/;256306;Ice Poison;0.652;7.0;2014-02-07;95;TW;zh;0;0;['Drama'];['Midi Z'];[2];['Wang Shin-Hong', 'Wu Ke-Xi'];['Midi Z'];['Midi Z', 'Lin Sheng-Wen'];['Tom Fan Sheng-Siang'];A young farmer and his father are barely able to survive on their meagre corn harvest and so they make their way down from the mountains to the village to borrow money from their relatives working in jade mines or on opium plantations. But missing paperwork, deceit and corruption have left them impoverished too. Finally, the father pawns his cow for a moped so that his son can earn a living as a taxi driver. His first customer is Sanmei, who has returned to Myanmar to bury her grandfather. She decides not to go back to China and to get out of an arranged marriage in order to begin a new life with her son in her old country. When Sanmei accepts a job as a drug runner she persuades the young farmer to be her driver.
4;/film/karamay/;182655;Karamay;1.291;7.5;2010-03-28;356;CN;zh;0;0;['Documentary'];['Xu Xin'];[2];[];[];['Xu Xin'];['Xu Xin'];In 1994, the oil-rich city of Karamay in Northwest China was the site of a horrible fire that killed nearly 300 schoolchildren. The students were performing for state officials and were told to stand by while the officials exited first. After the fire, the story was heavily censored in the Chinese state media. To this day, the families of Karamay have not been allowed to publicly mourn their children.
4;/film/love-massacre/;182227;Love Massacre;4.557;6.1;1981-03-26;91;HK;cn;0;0;['Thriller', 'Romance', 'Drama', 'Horror', 'Mystery'];['Patrick Tam Kar-Ming'];[2];['Brigitte Lin', 'Kuo-Chu Chang', 'Charlie Chin Chiang-Lin', 'Tina Lau Tin-Lan', 'Deanie Ip', 'Ann Hui', 'Cyrus Cassells', 'Kong Lung'];[];['Johnson Chow'];['Brian Lai'];The boyfriend of a young co-ed turns into a demented stalker after his sister's suicide.
4;/film/motorway/;117506;Motorway;7.468;6.198;2012-06-21;89;HK;cn;0;0;['Action', 'Crime'];['Soi Cheang'];[2];['Shawn Yue', 'Barbie Hsu', 'Anthony Wong Chau-Sang', 'Michelle Ye', 'Lam Ka-tung', 'Josie Ho', 'Guo Xiaodong', 'Li Guangjie', 'Li Haitao', 'Anson Leung Chun-Yat', 'Wilfred Lau', 'Iva Law Wing-Han', 'Hin-Wai Au', 'Auston Lam', 'Peter Lau Wai-Hung', 'Frank Liu Zong-Ji', 'Tracy Leung', 'Julius Brian Siswojo', 'Ben Yuen Foo-Wah', 'Ho Sai-Man', 'Anthony Tam Chan-Keung', 'Tam Kon-Chung', 'Wong Chi-Wang', 'Kathy Wu', 'Ringo Chan Ka-Leung', 'Bruce Mang Lung', 'Nikolas Wu', 'Tam Kai Piu'];"[""Joey O'Bryan"", 'Szeto Kam-Yuen']";['David M. Richardson', 'Allen Leung'];['Kenny Tse', 'Edmond Fung Yuen-Man'];Two police pursuit drivers, a hothead rookie and his long-suffering, almost-retired mentor, face off against an escape car driver from the latter's past.
4;/film/murmur-of-youth/;125085;Murmur of Youth;3.553;5.875;1997-09-12;106;TW;zh;0;0;['Drama'];['Lin Cheng-sheng'];[2];['René Liu', 'Jing Tseng', 'Chen Chao-jung', 'Lien Pi-tung', 'Vicky Wei', 'Li Hsiu', 'Grandma Pi'];['Lin Cheng-sheng'];['Chen Hsiao-Tong', 'Liyu Chen'];['Cheng-hui Tsai'];A rather dejected Mei-li Chen lives with her extended family in the suburbs. She drops out of college when the boy she has a crush on finds a girlfriend. Mei-li eventually ends up selling tickets in a movie theatre. A great camaraderie then builds up between the two cashiers in the small ticket booth.
4;/film/night-train-2007/;17342;Night Train;6.389;6.8;2007-12-25;94;CN;zh;0;0;['Drama'];['Diao Yi-nan'];[2];['Liu Dan', 'Qi Dao', 'Xu Wei', 'Wu Yuxi', 'Meng Haiyan', 'Wang Zhengjia', 'Rongcai Fu', 'Chao Ji', 'Shudi Liu', 'Yongsheng Liu', 'Wang Lijuan', 'Xie Zhiqiang', 'Yao Hua', 'Zhu Ge'];[];['Kong Jinlei'];['Dong Jinsong'];Wu Hongyan is a female bailiff in a regional court in West China dealing with women awaiting execution—more often than not, sentenced for crimes of passion. Every weekend, without much luck, she looks for love at the Good Luck Matchmaking dance, until she meets the husband of one of her prisoners.
4;/film/the-dream-of-the-red-chamber/;66016;The Dream of the Red Chamber;3.571;6.3;1977-10-26;108;HK;zh;0;0;['Romance', 'Drama', 'History'];['Li Han-Hsiang'];[2];['Brigitte Lin', 'Sylvia Chang', 'Michelle Yim', 'Deborah Lee', 'Wang Lai', 'Ou-Yang Sha-Fei', 'Elliot Ngok', 'Nau Nau', 'Hu Chin', 'Chu Jing', 'Yau Chui-Ling', 'Kara Hui Ying-Hung', 'Lau Wai-Ling', 'Chiang Nan', 'Lui Hung', 'Lin Jing', 'Tin Ching', 'Shum Lo', 'Wong Ching-Ho', 'Ku Feng', 'Chan Shen', 'San Shu-Wa', 'Gam Tin-Chue', 'Tsui Oi-Sam', 'Tam Ying', 'Chin Tsi-Ang', 'Got Ping', 'Yeung Kei', 'Fong Yue'];[];['Chiang Hsing-Lung'];[];Pao-yu is in love with his cousin, Lin Tai-yu, but his family has other marital plans for him that will leave both broken-hearted.
4;/film/the-kingdom-and-the-beauty/;176230;The Kingdom and the Beauty;3.642;6.3;1959-06-29;100;HK;zh;0;0;['Drama', 'Romance'];['Li Han-Hsiang'];[2];['Linda Lin Dai', 'Zhao Lei', 'King Hu', 'Ma Lam', 'Yang Chi-Ching', 'Hao Li-Jen', 'Hung Mei', 'Tong Yeuk-Ching', 'Gam Tin-Chue', 'Chow Siu-Loi', 'Lan Wei-Lieh', 'Wang Yuan-Long', 'Hung Po', 'Chu Shao-Chuen', 'Mei Yueh-Wah', 'Liu Kei', 'Margaret Tu Chuan', 'Chin Chun', 'Kwan Yan', 'Law Wai-Chu', 'David Chiang Da-Wei', 'Paul Chun Pui', 'Got Ping'];[];['Chiang Hsing-Lung'];[];This is a musical about a young emperor who is lured via stories told to a place called Kiang-Nan by his royal tutor. The empress mother has the tutor go to Kiang-Nan to bring him back.
4;/film/the-warlords/;14392;The Warlords;13.964;6.748;2007-12-12;126;CN;zh;40000000;0;['Action', 'Drama', 'History'];['Peter Ho-Sun Chan'];[2];['Jet Li', 'Andy Lau', 'Takeshi Kaneshiro', 'Xu Jinglei', 'Wei Zongwan', 'Pao-Ming Ku', 'Wang Kuirong', 'Zhou Bo', 'Guo Xiaodong', 'Shi Zhaoqi', 'Peng Guo', 'Ding Kai', 'Yu Ailei', 'Sun Jian', 'Wong Dungdung', 'Tao Hai', 'Wang Xichao', 'Wong Hau-Wan', 'Li Chongxiao', 'Jacky Heung', 'Zhang You'];['Chun Tin-Nam', 'Guo Junli', 'Ho Kei-ping', 'Huang Jianxin', 'Aubrey Lam Oi-Wah', 'Lan Xu', 'James Yuen', 'Jojo Hui Yuet-Chun'];['Wenders Li Tung-Chuen', 'Chris Blunden'];['Arthur Wong Ngok-Tai'];"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi."
4;/film/the-white-storm/;233112;The White Storm;17.338;6.426;2013-11-29;140;CN;cn;0;0;['Drama', 'Action', 'Thriller'];['Benny Chan'];[2];['Nick Cheung', 'Lau Ching-wan', 'Louis Koo', 'Yuan Quan', 'Ben Lam', 'Ken Lo', 'Lo Hoi-pang', 'Berg Ng', 'Vithaya Pansringarm', 'Treechada Petcharat', 'Helena Law Lan', 'Xing Yu', 'Hugo Ng', 'Marc Ma', 'Lee Siu-Kay', 'Wong Man-Chun', 'Ronald Law Kwan-Moon', 'Brian Yeung Kwok-Chung', 'Yau Man-Shing', 'Yuen Yee-Man', 'Jacqueline Chan', 'Hugo Wong', 'Jason Wong', 'Elanne Kwong', 'Kenneth Cheung Moon-Yuen', 'Hin-Wai Au', 'Lam Kwok-Kit'];[];[];['Anthony Pun Yiu-Ming'];An operation in Thailand against a notorious drug lord changes the destiny of a Hong Kong Police Department narcotic team. Five years later, a drug dealing brings them together again.
4;/film/three-sisters/;128230;Three Sisters;1.781;7.5;2012-11-21;153;CN;zh;0;0;['Documentary'];['Wang Bing'];[2];[];[];['Wang Bing', 'Adam Kerby'];['Wenhai Huang', 'Li Peifeng', 'Wang Bing'];The masterful new documentary from Wang Bing is an intimate, observational portrait of a peasant family who eke out a humble existence in a small village set against the stunning mountain landscapes of China's Yunnan province.
4;/film/unbeatable/;213015;Unbeatable;17.105;6.851;2013-08-15;122;HK;cn;0;25820000;['Drama', 'Action'];['Dante Lam Chiu-Yin'];[2];['Nick Cheung', 'Eddie Peng', 'Mei Ting', 'Andy On', 'Wang Baoqiang', 'Jack Kao', 'Crystal Lee', 'Philip Keung Hiu-Man', 'Liu Geng-Hong', 'Li Fei Er', 'Michelle Lo', 'Gary Chan Ga-Fai', 'Stephen Au Kam-Tong', 'Liu Jun Wei', 'Tony Ho', 'Yuen-Leung Poon', 'Ken Law Ho-Ming', 'Noel Leung', 'Phyllis Man Si-Man', 'Mike John Power', 'Alberto', 'Craig Miller', 'Wong Chui-Yee', 'Angela Chan Yuk-Ying', 'Tam Tin-Bo', 'Mo Lai-Yee', 'Singh Hartihan Bitto'];[];[];['Kenny Tse'];Fai, once a world champion in boxing, escapes to Macau from the loan sharks and unexpectedly encounters Qi, a young chap who is determined to win a boxing match. Fai becomes Qi's mentor and rediscovers his passion to fight not only in the ring but for his life and the cares.
4;/film/wrath-of-silence/;473328;Wrath of Silence;7.116;7.093;2017-07-27;119;CN;zh;0;0;['Drama', 'Thriller'];['Xin Yukun'];[2];['Song Yang', 'Jiang Wu', 'Yuan Wenkang', 'Tan Zhuo', '伊天锴', 'An Hu', 'Wang Zichen', 'Duan Pengyu', 'Zhang Yuzhen', 'Ma Guoqing', 'Ruan Chenzimo', 'Li Yazhen', 'Song Ci', 'Jin Ruogang', 'Zhang Jian', 'Wang Liangguo', 'Lu Xuexi', 'Jiang Zhixin', 'Luan Lijian', 'Wang Shiyu', 'Zhao Juefei', 'Zheng Tianyang', 'Wang Xiaolian', 'Hou Jiachunbo', 'Zhou Hang', 'Shi Yue', 'Pang Xuelin', 'Tan Ke', 'Zhu Haijun', 'Simpson Tang'];['Xin Yukun'];['Hu Shuzhen'];['He Shan'];Northern China, 2004. When miner Zhang Baomin returns to his home, a small and isolated mining village, his wife tells him that their son has mysteriously disappeared while shepherding his small flock.
3;/film/peking-opera-blues/;39776;Peking Opera Blues;7.842;7.0;1986-09-06;104;HK;cn;0;0;['Action', 'Comedy'];['Tsui Hark'];[2];['Brigitte Lin', 'Sally Yeh', 'Cherie Chung', 'Mark Cheng Ho-Nam', 'Wu Ma', 'Cheung Kwok-Keung', 'Paul Chun Pui', 'Ku Feng', 'Kenneth Tsang', 'Huang Ha', 'Poon Hang-Sang', 'Po-Chih Leong', 'David Wu', 'James Lai Wing-Keung', 'Sandra Ng Kwun-Yu', 'Wong Hoi-Yan', 'Si-Ma Yin', 'Lee Hoi-Sang', 'Tin Ching', 'Fung Ging-Man', 'William Leung Chi-Ming', 'Tenky Tin Kai-Man', 'Chang Kwok-Tse', 'Fung Yuen-Chi', 'Shun Lau', 'Dean Shek'];[];['David Wu'];['Poon Hang-Sang', 'Horace Wong Wing-Hang'];"The film is set in 1913 Beijing, during Yuan Shikai's presidency of the Republic of China. It depicts the adventures of a team of unlikely heroines: Tsao Wan, a patriotic rebel who dresses as a man; Sheung Hung, a woman in search of a missing box of jewels; and Pat Neil, the daughter of a Peking Opera impresario."
3;/film/romancing-in-thin-air/;86409;Romancing in Thin Air;5.243;4.833;2012-02-09;111;HK;cn;0;0;['Romance', 'Drama'];['Johnnie To'];[2];['Louis Koo', 'Sammi Cheng', 'Gao Yuanyuan', 'Wang Baoqiang', 'Li Guangjie', 'Ji Chen', 'Wilfred Lau', 'Oscar Ka Li', 'Tien Niu', 'Elain Kin Yi Tsang', 'Huang Yi', 'Fu Chuanjie'];['Wai Ka-fai', 'Jevons Au Man-Kit', 'Yau Nai-hoi'];['David M. Richardson', 'Allen Leung'];['Cheng Siu-keung'];After his new bride dumps him at their wedding reception, a heartbroken actor winds up in the mountains, where he meets and falls in love with a widowed fan.
3;/film/the-mission-1999/;45871;The Mission;7.685;7.421;1999-11-19;84;HK;cn;0;0;['Action', 'Crime', 'Drama'];['Johnnie To'];[2];['Anthony Wong Chau-Sang', 'Francis Ng', 'Jackie Lui Chung-Yin', 'Roy Cheung', 'Lam Suet', 'Simon Yam', 'Eddy Ko Hung', 'Wong Tin-Lam', 'Elaine Eca Da Silva', 'Keiji Sato', 'Ai Wai', 'Yau Man-Shing', 'Jimmy Wong Wa-Wo', 'Paco Yick Tin-Hung', 'Frank Liu Zong-Ji', 'Jerome Fung', 'Cheung Chi-Ping', 'Che Jan-Bong', 'Lu Ching-Ting', 'Lam Kwok-Kit'];[];['Chan Chi Wai'];['Cheng Siu-keung'];Triad boss Lung, who has just escaped being killed in an assassination attempt hires the killers Curtis, James, Mike, Roy and Shin for his protection. Their grown solidarity is under compulsion when Lung orders Curtis to kill Shin in punishment for his affair with Mrs. Lung.
3;/film/the-world/;41292;The World;6.577;6.836;2004-09-01;144;CN;zh;0;0;['Drama'];['Jia Zhangke'];[2];['Zhao Tao', 'Cheng Taishen', 'Jue Jing', 'Jiang Zhong Wei', 'Wang Hongwei', 'Liang Jingdong', 'Yi-qun Wang', 'Shuai Ji', 'Wan Xiang', 'Alla Shcherbakova', 'Han Sanming', 'Wang Xiaoshuai'];[];['Kong Jinlei'];['Nelson Yu Lik-wai'];At Beijing World Park, a bizarre cross-pollination of Las Vegas and Epcot Center where visitors can interact with famous international monuments without ever leaving the city’s suburbs, a security guard betrays his dancer girlfriend by pursuing another woman.
3;/film/woman-basketball-player-no-5/;270755;Woman Basketball Player No. 5;2.295;5.5;1957-08-01;84;CN;zh;0;0;['Drama', 'Romance'];['Xie Jin'];[2];['Qiwei Cao', 'Liu Qiong', 'Qin Yi', 'Bi Ke', 'Chong Yu', 'Chuan Jin', 'Cui Chaoming', 'Lin Zhen', 'Mao Lu', 'Qi Wang', 'Wang Zhifang', 'Xiang Mei', 'Yu Fei', 'Yu Mingde'];[];[];['Shen Xilin', 'Huang Shaofen'];Tian Zhenhua arrives in Shanghai to coach a local women's basketball team. Number 5 on the team, Xiaoje, excels at basketball but is unsure of whether to continue playing. As Tian gets to grips with training Xiaoje and the rest of the team, he reflects on his career as a star basketball player before the revolution.
3;/film/a-better-tomorrow/;11471;A Better Tomorrow;28.845;7.4;1986-08-02;95;HK;zh;0;4469460;['Action', 'Crime', 'Drama'];['John Woo'];[2];['Ti Lung', 'Chow Yun-fat', 'Leslie Cheung', 'Emily Chu Bo-Yee', 'Waise Lee Chi-Hung', 'Tien Feng', 'John Woo', 'Sek Yin-Tsi', 'Kenneth Tsang', 'Wang Hsieh', 'Leung Ming', 'Chan Chi-Fai', 'Kam Hing-Yin', 'Tsui Hark', 'Pierre Tremblay', 'To Wai-Wo', 'Lau Shung-Fung', 'Shing Fu-On', 'Shing Fui-On', 'Hung San-Nam', 'Yeung Sai-Gwan', 'Wong Wai-Tong', 'Chu Tak-Wai', 'Te-Wei Chu', 'Chan Ming-Wai', 'Cheung Wing-Hon', 'Hon Nin-Sang', 'Woo Wing-Tat', 'Ma Yuk-Sing', 'Pan Yung-Sheng', 'Wei Ho Tu', 'Sing-Kwong Tsang', 'Chang Seng-Kwong', 'Lam Foo-Wai', 'Hsin Nan Hung', 'Hsiu Chuan Yang', 'Mak Wai-Cheung', 'Ma Hon-Yuen', 'Danny Ng Wai-Yip'];['John Woo', 'Chan Hing-Kai', 'Leung Suk-Wah'];['David Wu'];['Horace Wong Wing-Hang'];A reforming ex-gangster tries to reconcile with his estranged policeman brother, but the ties to his former gang are difficult to break.
3;/film/black-coal-thin-ice/;255756;Black Coal, Thin Ice;7.469;6.438;2014-06-11;106;CN;zh;0;0;['Drama', 'Crime', 'Mystery', 'Thriller'];['Diao Yi-nan'];[2];['Liao Fan', 'Gwei Lun-mei', 'Wang Xuebing', 'Wang Jingchun', 'Yu Ailei', 'Ni Jingyang'];[];['Yang Hongyu', 'Huang Bojun'];['Dong Jinsong'];Two former cops start investigating the series of murders that tanked their careers when the killings begin again.
3;/film/center-stage-1991/;68004;Center Stage;9.289;7.355;1991-11-29;154;HK;cn;0;0;['Drama', 'Romance'];['Stanley Kwan'];[2];['Lawrence Ng', 'Maggie Cheung', 'Carina Lau', 'Tony Leung Ka-fai', 'Chin Han', 'Chen Yan-yan', 'Waise Lee Chi-Hung', 'Cecilia Yip', 'Kelvin Wong', 'Yip San', 'Ta-Nan Huang', 'Li Lili', 'Stanley Kwan'];[];['Peter Cheung Yiu-Chung', 'Keung Chuen-Tak', 'Cheung Ka-Fai'];['Poon Hang-Sang'];Based on the tragic true story of China's first prima donna of the silver screen, Ruan Lingyu, chronicling her rise to fame as a movie actress in Shanghai during the 1930s.
3;/film/dislocation/;283195;Dislocation;3.493;7.292;1986-01-02;89;CN;zh;0;0;['Drama', 'Science Fiction', 'Comedy'];['Huang Jianxin'];[2];['Zifeng Liu', 'Yang Kun', 'Hong Mu', 'Sun Feihu'];[];[];[];Engineer Zhao Shuxin has been promoted and clones a robot in his image to attend his meetings, resulting in comic situations.
3;/film/dust-of-angels/;205464;Dust of Angels;4.728;7.607;1992-07-03;110;TW;zh;0;0;['Action', 'Crime', 'Drama'];['Hsu Hsiao-Ming'];[2];['Yen Cheng-kuo', 'Tan Chih-Kang', 'Jack Kao', 'Vicky Wei', 'Zhang Shi', 'Tsai Chen-Nan', 'Cheung Yee-Haam', 'Chan Chung-Yung', 'Li Tian-Lu', 'Lin Ju', 'Lui Ming', 'Yu An-Shun', 'Tai Bo', 'Hsing-Wen Lee', 'Blackie Ko Shou-Liang'];['Hsu Hsiao-Ming'];['Liao Ching-Sung'];['Chang Hui-kung', 'Liao Ching-Sung'];A-Guo and A-Dou are two teenagers living in an industrial town in Taiwan, who fight, loaf, and cause trouble all day and hang out with Jie, a young gangster. When Jie's gangland patron is gunned down, the trio set out to revenge the killing. As a result, the two teens are forced into hiding.
3;/film/eight-taels-of-gold/;213163;Eight Taels of Gold;6.156;7.3;1989-12-21;100;HK;cn;0;0;['Comedy', 'Drama', 'Romance'];['Mabel Cheung'];[1];['Sammo Hung', 'Sylvia Chang', 'Che Wai-Hung', 'Goo Fai', 'Lawrence Ah Mon', 'Chu Fei'];['Alex Law', 'Mabel Cheung'];['Eric Kwong Chi-Leung', 'Yu Shun'];['Bill Wong Chung-Piu'];An ex-pat travels from New York to his home village in rural China after a long absence. On his way, he meets a familiar girl.
3;/film/golden-swallow/;32388;Golden Swallow;4.392;6.236;1968-04-03;104;HK;zh;0;0;['Action', 'Adventure', 'Romance'];['Chang Cheh'];[2];['Jimmy Wang Yu', 'Cheng Pei-pei', 'Lo Lieh', 'Chiu Sam-Yin', 'Wu Ma', 'Yang Chi-Ching', 'Hoh Ban', 'Liu Gang', 'Ching Miao', 'Tang Ti', 'Ku Feng', 'Lan Wei-Lieh', 'Lam Kau', 'Lau Kar-leung', 'Mars', 'Bai Yu', 'Wang Kuang-Yu', 'Cliff Lok', 'Tung Choi-Bo', 'Wong Ching-Wan', 'Chan Siu-Kai', 'Man Sau', 'Chui Chung-Hok', 'Yau Lung', 'Yau Ming', 'Tong Kai', 'Fan Dan', 'Man Lei', 'To Lo Po', 'Hsu Hsia', 'Yuen Wo-Ping', 'Yuen Cheung-Yan', 'Lau Kar-Wing', 'Erh Chun', 'David Chiang Da-Wei', 'Hung Ling-Ling', 'Yeung Pak-Chan', 'Lo Wai', 'Chan Chuen', 'Yen Shi-Kwan', 'Wang Chung', 'Chan Siu-Pang', 'Luk Chuen', 'Lee Siu-Wah', 'Ho Bo-Sing', 'Lai Yan', 'Ng Yuen-Fan', 'Ho Pak-Kwong', 'Tang Cheung', 'Wong Mei', 'Law Kei', 'Fung Hap-So', 'Wong Ching', 'Fei Ying', 'Chan Seng-Tong', 'Wong Hei-Wan', 'Huang Pei-Chih', 'Tam Bo', 'Yeung Chun-Sing', 'Man Man'];[];['Chiang Hsing-Lung'];['Pao Hsueh-Li'];Golden Swallow revolves around the further adventures of its title character. This time around, she is forced into violence when a figure from her mysterious past goes on a killing rampage while leaving evidence that holds her responsible. Golden Swallow also makes room for a love triangle involving a mad, but righteous, swordsman named Silver Roc and a gentle warrior named Golden Whip. The three team up to conquer the evil forces of the martial world, but their joint venture only lasts so long, due to the two men's egos. Ultimately, a duel to the death is planned between them, leaving Golden Swallow caught between two men, both of whom she admires.
3;/film/hero-1997/;32982;Hero;7.338;6.425;1997-06-17;97;HK;cn;0;0;['Action'];['Corey Yuen'];[2];['Takeshi Kaneshiro', 'Jessica Hester Hsuan', 'Yuen Biao', 'Valerie Chow', 'Yuen Wah', 'Corey Yuen', 'Richard Yuen Tak'];['Jeff Lau Chun-Wai', 'Corey Yuen'];['Hai Kit-Wai'];['Tom Lau Moon-Tong'];Ma Wing Jing and his older brother Ma Tai Chueng arrive in Shanghai to make their fortune at the end of the Qin Dynasty. Be-friending a powerful mobster Wing Jing is given his nightclub in return for saving Tam Sei's life. Unfortunately, another Gangster wants the territory a well. Corruption and violence rule the streets as Wing Jing and Tam Sei must battle not only the rival gangs but the corrupt police officials as well.
3;/film/hero-2002/;79;Hero;24.65;7.504;2002-07-22;99;CN;zh;31000000;177394432;['Drama', 'Adventure', 'Action', 'History'];['Zhang Yimou'];[2];['Jet Li', 'Tony Leung Chiu-wai', 'Maggie Cheung', 'Donnie Yen', 'Zhang Ziyi', 'Chen Daoming', 'Zhongyuan Liu', 'Zheng Tianyong', 'Qin Yan', 'Zhang Yakun', 'James Hong', 'Chang Xiao Yang', 'Jin Ming', 'Ma Wen Hua', 'Shou Xin Wang', 'Xu Kuang Hua'];[];['Angie Lam', 'Ru Zhai', 'Vincent Lee'];['Christopher Doyle'];During China's Warring States period, a district prefect arrives at the palace of Qin Shi Huang, claiming to have killed the three assassins who had made an attempt on the king's life three years ago.
3;/film/house-of-flying-daggers/;9550;House of Flying Daggers;23.676;7.282;2004-05-19;119;CN;zh;15000000;92863945;['Adventure', 'Drama', 'Action'];['Zhang Yimou'];[2];['Takeshi Kaneshiro', 'Andy Lau', 'Zhang Ziyi', 'Song Dandan', 'Hongfei Zhao', 'Jun Guo', 'Zhang Shu', 'Wang Jiusheng', 'Zhengyong Zhang', 'Yongxin Wang', 'Dong Liu', 'Qi Zi', 'Xuedong Qu', 'Liping Tian', 'Hongwei Zhao', 'Huang Weina', 'Ge Dan', 'Yang Xiadong', 'Shang Yisha', 'Liu Ying', 'Huang Jingwen', 'Zhang Kejia', 'Luo Tianyou', 'Zhu Lin', 'Hu Jiwei', 'Hong Yu', 'Hao Bojie', 'Zhu Jiajun', 'Xu Ge', 'Chou Jingxiu', 'Guo Cuifang', 'Chengyuan Li', 'Zhang Shuo', 'Zhang Jidong', 'Li Qiang', 'Fu Yang', 'Yang Guang', 'Wen Yang', 'Chen Liang', 'Lin Xiuqiang', 'Wang Kun', 'Li Meng', 'Dong Ming', 'Zheng Xiao-Dong', 'Song Chacha', 'Wang Xuanyi', 'Huang Xueying', 'Dong Jingchuan', 'Yanxi Li', 'Liu Tengyuan', 'Zhu Wenxi'];[];['Cheng Long'];['Zhao Xiaoding'];In 9th century China, a corrupt government wages war against a rebel army called the Flying Daggers. A romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem.
3;/film/in-the-wild-mountains/;270009;In the Wild Mountains;1.645;6.4;1986-05-15;100;CN;zh;0;0;['Drama'];['Yan Xueshu'];[2];['Yue Hong', 'Du Yuan', 'Yang Xinming', 'Tan Xihe', 'Xu Shouli', 'Ming Xin', 'Du Gongjian', 'Qiu Yuzhen'];[];['Xiaoqiang Xue'];[];Set in the Shaanxi province of Northern China, In The Wild Mountains is a simple yet insightful tale of village life and how economic changes in the country affect even the most remote regions.
3;/film/moon-warriors/;50936;Moon Warriors;7.537;6.4;1992-12-19;87;HK;cn;0;0;['Action', 'Romance'];['Sammo Hung'];[2];['Andy Lau', 'Anita Mui Yim-Fong', 'Kenny Bee', 'Maggie Cheung', 'Kelvin Wong', 'Chang Yi', 'Chin Ka-Lok', 'Heung Dip', 'Tam Wai', 'Ng Biu-Chuen', 'Wong Man-Kit', 'Michael Lam Kong', 'Sam Mei-Yiu', 'Law Yiu-Hung', 'Lui Tat', 'Mak Wai-Cheung', 'Hsiao Ho', 'Chang Kin-Ming', 'Hon Ping', 'Cheung Wing-Cheung'];['Alex Law'];['Kam Ma'];['Arthur Wong Ngok-Tai', 'Cheung Man-Po'];A kind-hearted fisherman, content with simple life, is reluctantly drawn into helping a noble emperor regain his throne from his evil brother.
3;/film/my-heart-is-that-eternal-rose/;78033;My Heart Is That Eternal Rose;7.55;7.125;1989-04-20;91;HK;cn;0;0;['Action', 'Crime', 'Drama', 'Romance'];['Patrick Tam Kar-Ming'];[2];['Kenny Bee', 'Joey Wong', 'Tony Leung Chiu-wai', 'Kwan Hoi-San', 'Michael Chan', 'Gordon Liu Chia-hui', 'Ng Man-tat', 'Gam Lui', 'Wong Chi-Keung', 'Cheung Tat-Ming', 'Gam Biu', 'Ng Kwok-Kin', 'Wong Man-Shing', 'Shing Fu-On', 'Wong Hung', 'Kong Long', 'Chun Kwai-Bo', 'Chang Seng-Kwong', 'Cheung Chi-Ping', 'Paco Yick Tin-Hung', 'Dion Lam Dik-On', 'Lau Leung-Fat', 'Tsang Kan-Cheong', 'Cho Yuen-Tat', 'Jeng Yee', 'Choi Kin-Shing'];['Tsang Kan-Cheong', 'John Chan'];['Cheung Kwok-Kuen'];['Christopher Doyle', 'David Chung'];The fallout resulting from a botched Triad gang smuggling job forces a young couple to separate - she becomes a kingpin’s unwilling moll and he travels to the Philippines to work as a contract killer. Six years later, the two are reunited in a chance encounter, but their rekindled emotions and people from their past lead them into extreme danger.
3;/film/oxhide/;163888;Oxhide;1.131;6.0;2005-02-13;110;CN;zh;0;0;['Drama'];['Liu Jiayin'];[1];['Jia Huifen', 'Liu Jiayin', 'Liu Zaiping'];[];[];[];Daily life in an impossibly cramped Beijing apartment takes on epic proportions in this, intimate portrait, with unprecedented access, of a working-class Chinese family. Boldly transforming documentary into fiction, Liu Jiayin cast her parents and herself as fictionalized versions of themselves. Her father, Liu Zaiping, sells leather bags but is slowly going bankrupt. He argues with his wife, Jia Huifen, and his daughter over methods to boost business in the shop. A cloud of anxiety follows them into sleepless nights shared in the same bed. But through the thousand daily travails of city life, a genuine and deeply moving picture of Chinese familial solidarity emerges from the screen.
3;/film/street-angel-1937/;112699;Street Angel;1.855;6.6;1937-07-24;91;CN;zh;0;0;['Comedy', 'Drama'];['Muzhi Yuan'];[2];['Zhao Dan', 'Wei Heling', 'Xuan Zhou', 'Jiting Wang', 'Feng Zhi-Cheng', 'Chen Yi-Ting', 'Qianli Qian', 'Tang Chao-Fu', 'Shen Jun', 'Qiu Yuan-Yuan', 'Yuan Mei-Shao', 'Zhao Hui-Shen', 'Liu Jinyu', 'Sun Jing', 'Xie Jun', 'Liu Li-Ying'];[];['Chin Siu-Cheung'];[];In old Shanghai, two sisters, a prostitute and a singer, try to escape from the local scoundrels with the help of a trumpet player and a newspaper seller.
